@relation 'readsb-hist_filtered_by_Taiwan_manual_edges-weka.filters.unsupervised.attribute.Remove-R1-11,14,16-18,20-29_clustered'

@attribute Instance_number numeric
@attribute gs numeric
@attribute track numeric
@attribute squawk numeric
@attribute nav_heading numeric
@attribute ecef_x numeric
@attribute ecef_y numeric
@attribute ecef_z numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19}

@data
7108,259.4,214.79,4306,224.3,-3033331.125162,4916340.814254,2692237.709719,cluster9
7109,266,214.59,4306,224.3,-3033147.218345,4916759.180213,2691753.004766,cluster9
7110,272.7,214.39,4306,224.3,-3032953.309656,4917185.788215,2691246.302429,cluster9
7111,278.5,214.32,4306,224.3,-3032759.929187,4917614.85658,2690734.331314,cluster9
7112,282.3,214.03,4306,224.3,-3032573.78426,4918123.934755,2690194.124876,cluster9
7113,286,214.02,4306,224.3,-3032394.969107,4918575.815359,2689695.866186,cluster9
7114,289.6,214.02,4306,224.3,-3032197.579212,4919067.79025,2689145.031879,cluster9
7115,290.4,213.91,4306,224.3,-3032019.164454,4919511.63394,2688642.587287,cluster9
7116,292.6,213.85,4306,220.78,-3031828.189721,4920062.254455,2688067.104027,cluster9
7117,296.2,213.85,4306,220.78,-3031643.302059,4920554.020234,2687519.977582,cluster9
7118,298.4,213.8,4306,220.78,-3031448.180395,4921059.265179,2686959.497998,cluster9
7119,300.6,213.74,4306,220.78,-3031263.892635,4921542.757801,2686426.419678,cluster9
7120,302.9,213.69,4306,220.78,-3031081.210992,4922009.511469,2685903.916277,cluster9
7121,305.4,214.05,4306,220.78,-3030860.054607,4922562.031275,2685285.512555,cluster9
7122,309,214.05,4306,220.78,-3030664.275964,4923051.952191,2684734.887286,cluster9
7123,313.4,213.94,4306,220.78,-3030452.348143,4923585.410484,2684140.513842,cluster9
7124,317.6,214.09,4306,220.78,-3030232.856115,4924135.947814,2683523.0898,cluster9
7125,320.4,214.19,4306,222.89,-3030022.368249,4924636.331096,2682951.077406,cluster9
7126,324,214.18,4306,222.89,-3029812.16026,4925179.63652,2682354.031513,cluster9
7127,324.8,214.08,4306,222.89,-3029607.174666,4925684.919204,2681784.441364,cluster9
7128,326.4,213.88,4306,222.89,-3029376.681574,4926281.000204,2681130.962328,cluster9
7129,327.3,213.79,4306,222.89,-3029177.013414,4926848.135371,2680531.785351,cluster9
7130,326.4,213.88,4306,222.89,-3028969.913588,4927403.490551,2679926.15053,cluster9
7131,324.2,213.94,4306,222.89,-3028790.069112,4927951.440015,2679375.579116,cluster9
7132,323.4,214.03,4306,222.89,-3028602.594084,4928525.648302,2678803.223821,cluster9
7133,322.6,214.13,4306,222.89,-3028405.321433,4929054.325717,2678234.800738,cluster9
7134,319.5,214.29,4306,222.89,-3028194.447757,4929700.441477,2677592.307027,cluster9
7135,316.7,214.19,4306,222.89,-3028020.654752,4930243.262544,2677061.496758,cluster9
7136,315.4,214.14,4306,222.89,-3027823.715516,4930806.007704,2676483.643266,cluster9
7137,314.5,214.25,4306,225,-3027655.533374,4931297.766856,2675985.660458,cluster9
7138,544.7,43.51,3560,38.67,-2935526.640072,5059266.714822,2550164.748467,cluster5
7139,314.3,214.5,4306,225,-3027420.241724,4931925.864847,2675312.099203,cluster9
7140,544.7,43.51,3560,38.67,-2936167.3445,5058414.204698,2551118.117494,cluster5
7141,314.3,214.5,4306,225,-3027235.937972,4932470.341927,2674771.03046,cluster9
7142,544.7,43.51,3560,38.67,-2936806.642228,5057562.192539,2552071.31667,cluster5
7143,313.4,214.6,4306,225,-3027036.363003,4933005.877153,2674209.012624,cluster9
7144,544.7,43.51,3560,38.67,-2937409.051966,5056759.52881,2552968.413402,cluster5
7145,314.3,214.5,4306,225,-3026821.956373,4933544.19397,2673622.073018,cluster9
7146,544.7,43.51,3560,38.67,-2938062.213588,5055889.255943,2553940.259938,cluster5
7147,315.7,214.55,4306,225,-3026628.982926,4934083.745852,2673062.858753,cluster9
7148,544.7,43.51,3560,38.67,-2938678.000793,5055068.693112,2554855.907127,cluster5
7149,315.7,214.55,4306,225,-3026426.408088,4934609.294567,2672503.778034,cluster9
7150,544.7,43.51,3560,38.67,-2939279.635612,5054265.461083,2555752.81731,cluster5
7151,316.5,214.44,4306,225,-3026218.928361,4935185.124682,2671911.69764,cluster9
7152,545.3,43.59,3560,38.67,-2939968.451242,5053344.481884,2556781.500975,cluster5
7153,316.5,214.44,4306,225,-3026023.951477,4935711.292083,2671360.571024,cluster9
7154,545.3,43.59,3560,38.67,-2940449.772066,5052705.648472,2557490.44152,cluster5
7155,317.3,214.34,4306,225,-3025822.099395,4936268.497018,2670777.831614,cluster9
7156,545.3,43.59,3560,38.67,-2941215.097347,5051681.210984,2558633.870708,cluster5
7157,319,214.14,4306,225,-3025600.628443,4936811.982925,2670169.647248,cluster9
7158,545.3,43.59,3560,38.67,-2941816.88757,5050876.039839,2559531.445557,cluster5
7159,321.7,214.23,4306,225,-3025410.929335,4937296.590576,2669634.083622,cluster9
7160,545.3,43.59,3560,38.67,-2942461.708932,5050018.934617,2560481.291103,cluster5
7161,323.1,214.28,4306,225,-3025177.193892,4937872.306618,2668997.875522,cluster9
7162,545.3,43.59,3560,38.67,-2943086.486175,5049180.384985,2561416.78869,cluster5
7163,325.3,214.23,4306,225,-3024949.577619,4938455.425468,2668358.94426,cluster9
7164,545.3,43.59,3560,38.67,-2943616.794131,5048473.695631,2562200.246749,cluster5
7165,329,214.22,4306,225,-3024748.77511,4938943.098253,2667811.378543,cluster9
7166,545.3,43.59,3560,38.67,-2944243.799743,5047632.982037,2563136.031686,cluster5
7167,329.8,214.12,4306,225,-3024508.28816,4939516.654459,2667149.548219,cluster9
7168,545.3,43.59,3560,38.67,-2944972.176891,5046657.884359,2564219.114308,cluster5
7169,332,214.07,4306,225,-3024313.735505,4940016.082022,2666609.087556,cluster9
7170,545.3,43.59,3560,38.67,-2945603.24912,5045815.008489,2565152.819908,cluster5
7171,334.2,214.02,4306,225,-3024065.290672,4940615.789157,2665925.48054,cluster9
7172,545.3,43.74,3560,38.67,-2946092.512038,5045161.473031,2565876.304923,cluster5
7173,335.6,214.07,4306,225,-3023834.180936,4941173.061898,2665282.313339,cluster9
7174,545.3,43.74,3560,38.67,-2946847.431049,5044150.659001,2566996.481887,cluster5
7175,337.8,214.02,4306,225,-3023617.180005,4941720.573143,2664677.419859,cluster9
7176,545.3,43.74,3560,38.67,-2947484.375302,5043285.495468,2567945.991093,cluster5
7177,340,213.97,4306,225,-3023389.277901,4942268.976962,2664046.496949,cluster9
7178,545.3,43.74,3560,38.67,-2948098.604154,5042462.354956,2568857.209665,cluster5
7179,342.3,213.92,4306,225,-3023155.091173,4942851.987134,2663394.691728,cluster9
7180,545.3,43.74,3560,38.67,-2948702.103086,5041652.422216,2569754.09435,cluster5
7181,343.6,213.97,4306,225,-3022928.785726,4943407.107795,2662767.161242,cluster9
7182,545.3,43.74,3560,38.67,-2949328.746424,5040809.22767,2570688.938857,cluster5
7183,344.5,213.87,4306,225,-3022711.833095,4943936.34106,2662158.552605,cluster9
7184,545.3,43.74,3560,38.67,-2949957.265146,5039967.489016,2571618.009753,cluster5
7185,347.2,213.96,4306,225,-3022460.181903,4944545.632991,2661458.61355,cluster9
7186,545.3,43.74,3560,38.67,-2950485.297375,5039258.37014,2572401.783074,cluster5
7187,348.6,214.01,4306,225,-3022216.466417,4945093.949834,2660807.849508,cluster9
7188,545.3,43.74,3560,38.67,-2951199.847204,5038297.237726,2573464.542362,cluster5
7189,350,214.05,4306,225,-3021958.980551,4945649.331159,2660122.765971,cluster9
7190,545.3,43.74,3560,38.67,-2951845.102482,5037434.470945,2574413.289761,cluster5
7191,351.4,214.1,4306,225,-3021715.058839,4946195.594351,2659475.456217,cluster9
7192,546,43.66,3560,38.67,-2952458.731034,5036607.89675,2575326.71336,cluster5
7193,352.8,214.14,4306,225,-3021467.52663,4946725.576505,2658825.695315,cluster9
7194,546,43.66,3560,38.67,-2953133.914527,5035696.612335,2576334.422392,cluster5
7195,355,214.09,4306,225,-3021196.072394,4947302.487008,2658115.494522,cluster9
7196,546,43.66,3560,38.67,-2953773.761056,5034834.533748,2577285.612983,cluster5
7197,359.2,214.22,4306,225,-3020983.930907,4947754.932792,2657569.259594,cluster9
7198,546,43.66,3560,38.67,-2954340.895986,5034070.842479,2578127.22103,cluster5
7199,363.6,214.13,4306,225,-3020685.985166,4948423.636691,2656772.474986,cluster9
7200,546,43.66,3560,38.67,-2955005.149946,5033175.616878,2579113.630313,cluster5
7201,366.4,214.21,4306,225,-3020467.856879,4948904.726606,2656197.46749,cluster9
7202,546,43.66,3560,38.67,-2955517.560782,5032482.749543,2579878.421181,cluster5
7203,372.2,214.16,4306,225,-3020138.707415,4949590.577722,2655348.550843,cluster9
7204,546,43.66,3560,38.67,-2956267.541234,5031468.366357,2580997.413328,cluster5
7205,375.8,214.16,4306,225,-3019886.895107,4950096.918114,2654709.298292,cluster9
7206,546.7,43.74,3560,38.67,-2956870.801184,5030654.552144,2581892.559095,cluster5
7207,378.6,214.24,4306,225,-3019579.105515,4950699.528641,2653935.571759,cluster9
7208,546.7,43.74,3560,38.67,-2957484.431646,5029824.267736,2582807.197,cluster5
7209,381.4,214.32,4306,225,-3019265.746968,4951312.777428,2653147.931358,cluster9
7210,546.7,43.74,3560,38.67,-2958113.159424,5028976.124853,2583738.573523,cluster5
7211,383.6,214.27,4306,225,-3018989.088168,4951855.690835,2652449.418757,cluster9
7212,546.7,43.74,3560,38.67,-2958715.640932,5028161.751569,2584633.533168,cluster5
7213,385.8,214.23,4306,225,-3018719.67094,4952385.31072,2651767.165279,cluster9
7214,546.7,43.74,3560,38.67,-2959404.103551,5027228.357528,2585660.793252,cluster5
7215,386.6,214.14,4306,225,-3018378.137473,4953041.808373,2650911.331845,cluster9
7216,546.7,43.74,3560,38.67,-2960005.485414,5026412.451964,2586558.472889,cluster5
7217,388,214.18,4306,225,-3018083.965674,4953617.814039,2650169.872696,cluster9
7218,547.4,43.82,3560,38.67,-2960607.253789,5025597.45304,2587453.240819,cluster5
7219,388.6,214.3,4306,225,-3017777.531802,4954213.515801,2649405.184938,cluster9
7220,548.1,43.89,3560,38.67,-2961203.737586,5024794.989304,2588329.013975,cluster5
7221,389.4,214.22,4306,225,-3017487.324481,4954785.187188,2648666.574144,cluster9
7222,548.1,44.04,3560,38.67,-2961886.223963,5023875.086913,2589333.592259,cluster5
7223,389.4,214.22,4306,227.11,-3017166.540074,4955408.202976,2647866.355559,cluster9
7224,548.8,44.11,3560,38.67,-2962558.982416,5022970.262273,2590319.162699,cluster5
7225,390.2,214.14,4306,227.11,-3016878.619047,4955985.053523,2647133.046071,cluster9
7226,548.8,44.11,3560,38.67,-2963180.234593,5022132.860601,2591232.095432,cluster5
7227,390.2,214.14,4306,227.11,-3016582.432277,4956548.641576,2646396.912508,cluster9
7228,549.5,44.19,3560,38.67,-2963828.285174,5021260.641515,2592181.091395,cluster5
7229,390.2,214.14,4306,227.11,-3016275.286623,4957153.761871,2645613.464217,cluster9
7230,549.5,44.19,3560,38.67,-2964426.844,5020456.791522,2593053.496487,cluster5
7231,390.5,213.93,4306,227.11,-3015973.53469,4957748.007691,2644843.843377,cluster9
7232,549.5,44.19,3560,38.67,-2965090.037296,5019564.54033,2594022.405608,cluster5
7233,390.5,213.93,4306,227.11,-3015672.716046,4958364.971399,2644066.921894,cluster9
7234,549.5,44.19,3560,38.67,-2965698.081625,5018744.253333,2594914.32477,cluster5
7235,390.8,213.73,4306,227.11,-3015448.796683,4958828.380926,2643471.551109,cluster9
7236,550.2,44.12,3560,38.67,-2966387.459186,5017817.499005,2595918.398809,cluster5
7237,390.8,213.73,4306,227.11,-3015140.815538,4959422.697331,2642689.421599,cluster9
7238,550.9,44.19,3560,38.67,-2966997.320017,5016994.424187,2596812.121679,cluster5
7239,390.8,213.73,4306,227.11,-3014793.334672,4960110.731261,2641794.407254,cluster9
7240,550.9,44.19,3560,38.67,-2967620.950033,5016154.121873,2597722.669408,cluster5
7241,390.8,213.73,4306,227.11,-3014489.749978,4960712.567412,2641010.673616,cluster9
7242,550.9,44.19,3560,38.67,-2968205.632983,5015361.710356,2598584.533787,cluster5
7243,390,213.81,4306,227.11,-3014241.317918,4961206.673576,2640366.002427,cluster9
7244,550.9,44.19,3560,38.67,-2968896.32094,5014433.148696,2599587.30905,cluster5
7245,389.1,213.89,4306,227.11,-3013909.821638,4961862.148615,2639512.571011,cluster9
7246,551.6,44.27,3560,38.67,-2969560.796289,5013535.089236,2600560.310925,cluster5
7247,388.3,213.98,4306,227.11,-3013616.954126,4962432.24606,2638775.10683,cluster9
7248,552.3,44.19,3560,38.67,-2970133.081311,5012762.028033,2601396.869803,cluster5
7249,387.5,214.06,4306,227.11,-3013332.484989,4962986.032349,2638058.374065,cluster9
7250,552.3,44.19,3560,38.67,-2970809.757483,5011848.018998,2602385.091396,cluster5
7251,385.9,214.76,4306,227.11,-3013029.693888,4963570.48843,2637304.509815,cluster9
7252,552.3,44.19,3560,38.67,-2971441.552374,5010980.436204,2603315.629643,cluster5
7253,381.9,217.98,4306,227.11,-3012801.840479,4963979.876183,2636794.2404,cluster9
7254,552.3,44.19,3560,38.67,-2972112.18817,5010086.543708,2604289.021998,cluster5
7255,376.9,221.56,4306,244.69,-3012311.993289,4964762.500936,2635880.265061,cluster9
7256,552.3,44.19,3560,40.08,-2972733.966486,5009232.931358,2605202.545415,cluster5
7257,374.1,224.24,4306,244.69,-3011941.631859,4965285.203215,2635318.8544,cluster12
7258,553,44.27,3560,40.08,-2973380.911421,5008353.28083,2606155.30403,cluster5
7259,371.1,228.06,4306,244.69,-3011451.892086,4965931.151469,2634661.326978,cluster12
7260,553.7,44.2,3560,40.08,-2973981.464361,5007538.533194,2607035.517009,cluster5
7261,192.1,75.53,1543,54.14,-2976765.248477,4953865.367524,2683907.826553,cluster17
7262,367.8,231.29,4306,244.69,-3010977.617529,4966506.556676,2634118.717254,cluster12
7263,553.7,44.2,3560,40.08,-2974618.687595,5006672.127395,2607972.386915,cluster5
7264,190.9,68.81,1543,54.14,-2977193.856985,4953516.028057,2684077.186528,cluster17
7265,365,233.91,4306,244.69,-3010444.891445,4967107.285976,2633594.83834,cluster0
7266,553.7,44.2,3560,40.08,-2975283.908518,5005770.752586,2608943.643509,cluster5
7267,192.3,64.1,1543,54.14,-2977519.34018,4953230.884494,2684260.446022,cluster17
7268,363.1,237.14,4306,251.02,-3009875.068132,4967707.750491,2633113.51584,cluster0
7269,553.7,44.2,3560,40.08,-2975879.508459,5004958.598125,2609822.34662,cluster5
7270,193.7,57.87,1543,54.14,-2977767.562496,4952985.997767,2684436.962939,cluster17
7271,360.3,240.95,4306,251.02,-3009369.189259,4968212.74005,2632738.927372,cluster0
7272,553.7,44.2,3560,40.08,-2976506.589127,5004106.981203,2610740.114276,cluster5
7273,194.3,54.43,1543,54.14,-2978152.468284,4952571.302178,2684775.061492,cluster17
7274,359.7,242.15,4306,251.02,-3008767.153284,4968788.990988,2632339.489447,cluster0
7275,553.7,44.2,3560,40.08,-2977194.23724,5003172.022937,2611747.744591,cluster5
7276,193.6,53.19,1543,54.14,-2978173.748322,4952545.820365,2684798.461768,cluster17
7277,359.2,241.94,4306,251.02,-3008070.002547,4969453.527304,2631881.742611,cluster0
7278,553.7,44.2,3560,40.08,-2977784.012794,5002371.526302,2612608.578552,cluster5
7279,188.9,50.16,1543,54.14,-2978658.107154,4951971.898658,2685319.711674,cluster14
7280,359.2,241.94,4306,251.02,-3007475.353347,4970023.395571,2631485.218244,cluster0
7281,553.7,44.2,3560,40.08,-2978431.097149,5001487.796877,2613562.724703,cluster5
7282,185.7,48.93,1543,54.14,-2978916.438953,4951650.983922,2685624.907071,cluster14
7283,358.8,242.08,4306,251.02,-3006844.38654,4970625.000615,2631069.924146,cluster0
7284,553.7,44.2,3560,40.08,-2979118.880417,5000548.415666,2614576.129635,cluster5
7285,182.7,48.11,1543,54.14,-2979119.49324,4951392.384923,2685876.44054,cluster14
7286,358.8,242.08,4306,251.02,-3006259.301557,4971181.294409,2630687.468567,cluster0
7287,553.7,44.2,3560,40.08,-2979758.22626,4999677.697158,2615512.557093,cluster5
7288,180.5,47.92,1543,54.14,-2979185.878002,4951308.072834,2685958.233206,cluster14
7289,358.8,242.08,4306,251.02,-3005651.0694,4971758.776593,2630291.110074,cluster0
7290,553.7,44.2,3560,40.08,-2980370.986366,4998844.785697,2616406.254937,cluster5
7291,178.5,48.18,1543,54.14,-2979553.645739,4950834.628406,2686422.958631,cluster14
7292,357.9,242,4306,251.02,-3005055.871966,4972328.321865,2629894.536535,cluster0
7293,553.7,44.2,3560,40.08,-2980991.552116,4997994.484252,2617323.556677,cluster5
7294,177.1,48.21,1543,54.14,-2979553.645739,4950834.628406,2686422.958631,cluster14
7295,358.4,241.86,4306,251.02,-3004407.845184,4972943.670919,2629471.382809,cluster0
7296,553.7,44.2,3560,40.08,-2981602.679801,4997159.355649,2618221.902891,cluster5
7297,175.6,48.23,1543,54.14,-2980010.60653,4950246.827288,2686981.164694,cluster14
7298,358.4,241.86,4306,251.02,-3004002.766615,4973329.00279,2629205.396224,cluster0
7299,554.4,44.27,3560,40.08,-2982263.843755,4996254.356144,2619195.844849,cluster5
7300,175,48.48,1543,54.14,-2980246.252068,4949948.451721,2687269.478089,cluster14
7301,358.8,241.72,4306,251.02,-3003253.881041,4974056.089527,2628703.928301,cluster0
7302,554.4,44.27,3560,40.08,-2982953.233131,4995312.551235,2620206.980977,cluster5
7303,175.8,49.15,1543,54.14,-2980481.615205,4949646.902432,2687545.797846,cluster14
7304,357.9,241.65,4306,251.02,-3002638.423326,4974643.482562,2628295.439746,cluster0
7305,553.7,44.2,3560,40.08,-2983512.576612,4994546.793529,2621029.784488,cluster5
7306,175.8,49.15,1543,54.14,-2980657.89063,4949406.180898,2687757.485964,cluster14
7307,357.9,241.65,4306,251.02,-3002019.592492,4975235.202872,2627882.273013,cluster0
7308,553.7,44.2,3560,40.08,-2984197.126155,4993608.370004,2622038.340301,cluster5
7309,175.7,48.69,1543,54.14,-2980915.039591,4949043.143051,2688068.517389,cluster14
7310,357.9,241.65,4306,251.02,-3001391.07766,4975836.499384,2627461.689304,cluster0
7311,553.7,44.2,3560,40.08,-2984823.290289,4992750.876097,2622958.389627,cluster5
7312,175.7,48.69,1543,54.14,-2981095.143003,4948796.714033,2688286.343965,cluster14
7313,357.9,241.65,4306,251.02,-3000789.181084,4976411.338392,2627060.463755,cluster0
7314,553.7,44.2,3560,40.08,-2985456.95522,4991891.559466,2623891.150881,cluster5
7315,175.2,49.4,1543,54.14,-2981262.151686,4948545.96173,2688490.475589,cluster14
7316,358.4,241.5,4306,251.02,-3000246.402057,4976930.515639,2626696.854962,cluster0
7317,553.7,44.2,3560,40.08,-2986064.553903,4991056.565532,2624788.026525,cluster5
7318,174.4,49.18,1543,54.14,-2981502.658169,4948216.178165,2688776.563807,cluster14
7319,357.9,241.65,4306,251.02,-2999634.299784,4977513.760017,2626290.736918,cluster0
7320,553.7,44.2,3560,40.08,-2986712.095915,4990168.001799,2625740.564973,cluster5
7321,358.4,241.5,4306,251.02,-2999042.948322,4978081.229903,2625890.489154,cluster0
7322,173.8,49.43,1543,54.14,-2981675.870744,4947961.90545,2688980.17807,cluster14
7323,553.7,44.2,3560,40.08,-2987210.587286,4989486.802,2626467.914232,cluster5
7324,357.5,241.43,4306,251.02,-2998435.798985,4978661.69115,2625483.331285,cluster0
7325,172.4,49.47,1543,54.14,-2981869.829186,4947701.647023,2689207.862412,cluster14
7326,553.7,44.2,3560,40.08,-2987992.834569,4988408.088661,2627626.858243,cluster5
7327,356.7,241.35,4306,251.02,-2997910.374481,4979164.809407,2625129.213155,cluster0
7328,171.6,49.25,1543,54.14,-2982172.085856,4947275.205913,2689566.941214,cluster14
7329,553.7,44.2,3560,40.08,-2988680.786795,4987467.200184,2628630.332767,cluster5
7330,355.3,241.42,4306,251.02,-2997273.410562,4979737.430248,2624696.299189,cluster0
7331,170.1,48.81,1543,54.14,-2982405.787237,4946941.123212,2689850.079506,cluster14
7332,553.7,44.2,3560,40.08,-2989188.739088,4986768.513345,2629378.219471,cluster5
7333,355.3,241.42,4306,251.02,-2996594.198035,4980342.046929,2624232.038312,cluster0
7334,168.7,48.85,1543,54.14,-2982601.395202,4946666.32126,2690084.404447,cluster14
7335,553,44.27,3560,40.08,-2989909.894887,4985775.642554,2630440.914977,cluster5
7336,356.2,241.49,4306,251.02,-2995949.572804,4980892.079289,2623794.467369,cluster0
7337,166,49.4,1543,54.14,-2982819.709445,4946372.977079,2690345.631109,cluster14
7338,553,44.27,3560,40.08,-2990516.28009,4984938.336335,2631338.348838,cluster5
7339,356.2,241.49,4306,251.02,-2995382.451142,4981384.451081,2623414.594063,cluster0
7340,163.8,49.21,1543,54.14,-2983000.758534,4946127.186981,2690560.679519,cluster14
7341,553.7,44.34,3560,40.08,-2991175.182964,4984030.484167,2632308.967868,cluster5
7342,357.1,241.57,4306,251.02,-2994794.382313,4981908.597445,2623016.54417,cluster0
7343,554.4,44.85,3560,40.08,-2991831.38523,4983138.53878,2633251.717988,cluster5
7344,357.5,241.79,4306,251.02,-2994136.12005,4982477.524809,2622576.202663,cluster0
