year,month,day,hour,minute,second,hex,flight,t,alt_baro,alt_geom,gs,track,geom_rate,squawk,nav_qnh,nav_altitude_mcp,nav_altitude_fms,nav_heading,lat,lon,nic,rc,nic_baro,nac_p,nac_v,sil,sil_type,geohash,ecef_x,ecef_y,ecef_z,cluster
2025,4,1,5,18,15,861b20,ANA8441,B763,2425,2625,163.1,49.47,-832,3663,1018.4,3008,3008,54.14,24.992889,121.1144,8,186,1,8,1,3,perhour,wsqnhjbf4h4n,-2984298.2348250165,4944317.7310111495,2692122.347663466,1
2025,4,1,5,18,15,7802e8,CYZ210,B738,3075,3225,217.2,46.68,2816,6276,1018.4,6016,6000,49.22,25.115025,121.293623,8,186,1,8,2,3,perhour,wsqqbh53d7bx,-2996847.954573513,4930185.02835444,2704504.5795428,38
2025,4,1,5,18,20,861b20,ANA8441,B763,2325,2525,159.6,49.32,-800,3663,1018.4,3008,3008,54.14,24.995386,121.117583,8,186,1,8,1,3,perhour,wsqnhn70sjxt,-2984497.993407408,4944027.836269878,2692361.1518313605,1
2025,4,1,5,18,20,7802e8,CYZ210,B738,3325,3525,220.1,38.17,2816,6276,1018.4,6016,6000,16.17,25.119122,121.297665,8,186,1,8,2,3,perhour,wsqqbhy32rwr,-2997138.292210766,4929879.084792793,2704955.948015576,38
2025,4,1,5,18,25,861b20,ANA8441,B763,2250,2450,156.0,49.16,-800,3663,1018.4,3008,3008,54.14,24.997559,121.120351,8,186,1,8,1,3,perhour,wsqnhntjkdxx,-2984673.3546094666,4943778.4917354975,2692570.512448702,1
2025,4,1,5,18,25,7802e8,CYZ210,B738,3475,3650,221.4,30.39,2240,6276,1018.4,6016,6000,355.78,25.122474,121.300049,8,186,1,8,2,3,perhour,wsqqbm2j0084,-2997279.117755711,4929648.623091255,2705309.651529892,26
2025,4,1,5,18,30,861b20,ANA8441,B763,2200,2400,153.1,48.71,-800,3663,1018.4,3008,3008,54.14,25.000134,121.123594,8,186,1,8,1,3,perhour,wsqnhpps26c8,-2984883.482046473,4943494.128090645,2692823.6048989417,1
2025,4,1,5,18,30,7802e8,CYZ210,B738,3600,3775,223.6,26.57,2240,6276,1018.4,6016,6000,38.67,25.125641,121.301727,8,186,1,8,2,3,perhour,wsqqbmcprngq,-2997363.716265075,4929462.53818975,2705644.7218672084,38
2025,4,1,5,18,35,861b20,ANA8441,B763,2125,2325,146.8,49.14,-896,3663,1018.4,3008,3008,54.14,25.002319,121.126353,8,186,1,8,1,3,perhour,wsqnhr990d54,-2985057.729735834,4943244.743333769,2693034.163460688,1
2025,4,1,5,18,35,7802e8,CYZ210,B738,3850,4025,229.1,12.09,2240,6276,1018.4,6016,6000,54.84,25.13324,121.304118,8,186,1,8,2,3,perhour,wsqqbr6gwzd0,-2997418.793503133,4929089.747609854,2706442.218464856,38
2025,4,1,5,18,40,861b20,ANA8441,B763,2050,2250,142.5,49.27,-800,3663,1018.4,3008,3008,54.14,25.00451,121.129191,8,186,1,8,1,3,perhour,wsqnhrgtfdx0,-2985238.626013582,4942990.9892040985,2693245.321229626,1
2025,4,1,5,18,40,7802e8,CYZ210,B738,4000,4175,229.9,11.8,2080,6276,1018.4,6016,6000,54.84,25.138458,121.305288,8,186,1,8,2,3,perhour,wsqr027f4h4x,-2997412.870067202,4928853.287026182,2706987.0124115404,38
2025,4,1,5,18,45,861b20,ANA8441,B763,2000,2200,139.6,48.78,-704,3663,1018.4,3008,3008,54.14,25.006652,121.131782,8,186,1,8,1,3,perhour,wsqnk2m6r1g1,-2985402.953720582,4942757.975538724,2693454.7563186325,1
2025,4,1,5,18,50,861b20,ANA8441,B763,1925,2125,138.9,49.09,-736,3663,1018.4,3008,3008,54.14,25.00884,121.13458,8,186,1,8,1,3,perhour,wsqnk2xx039m,-2985580.4303209176,4942506.402282274,2693665.601072038,1
2025,4,1,5,18,55,861b20,ANA8441,B763,1875,2075,139.7,49.35,-800,3663,1018.4,3008,3008,54.14,25.010841,121.137171,8,186,1,8,1,3,perhour,wsqnk916swtm,-2985748.1469994257,4942279.039992676,2693860.816535298,1
2025,4,1,5,19,0,861b20,ANA8441,B763,1800,2000,141.1,49.31,-800,3663,1018.4,3008,3008,54.14,25.012936,121.139866,8,186,1,8,1,3,perhour,wsqnk97qgmpp,-2985918.9597239,4942036.553771089,2694062.278783449,1
2025,4,1,5,19,5,861b20,ANA8441,B763,1725,1950,140.4,49.04,-768,3663,1018.4,3008,3008,54.14,25.015171,121.142664,8,186,1,8,1,3,perhour,wsqnk9v7utv7,-2986098.802880802,4941788.963824239,2694281.066415048,1
2025,4,1,5,19,10,861b20,ANA8441,B763,1675,1875,140.4,49.04,-704,3663,1018.4,3008,3008,54.14,25.017266,121.145307,8,186,1,8,1,3,perhour,wsqnkdr24k2h,-2986265.09039463,4941549.1647449,2694482.5183904218,1
2025,4,1,5,19,15,861b20,ANA8441,B763,1600,1800,138.9,49.09,-736,3663,1018.4,3008,3008,54.14,25.019454,121.148106,8,186,1,8,1,3,perhour,wsqnkf9kgkr0,-2986442.5498621934,4941297.480293905,2694693.3368195263,1
2025,4,1,5,19,20,861b20,ANA8441,B763,1550,1750,139.6,48.78,-736,3663,1018.4,3008,3008,54.14,25.021545,121.150716,8,186,1,8,1,3,perhour,wsqnkg530613,-2986609.620884161,4941065.449347381,2694897.598244375,1
2025,4,1,5,19,25,861b20,ANA8441,B763,1475,1675,139.6,48.78,-736,3663,1018.4,3008,3008,54.14,25.023468,121.153107,8,186,1,8,1,3,perhour,wsqnkgmh2080,-2986758.304129863,4940845.677292589,2695081.7032553074,1
2025,4,1,5,19,30,861b20,ANA8441,B763,1425,1625,137.5,49.13,-736,3663,1018.4,3008,3008,54.14,25.025831,121.156138,8,186,1,8,1,3,perhour,wsqnkgz4n9h2,-2986955.021858458,4940580.727928161,2695313.3632550905,1
2025,4,1,5,19,35,861b20,ANA8441,B763,1350,1550,134.1,49.54,-736,3663,1018.4,3008,3008,54.14,25.0276,121.158367,8,186,1,8,1,3,perhour,wsqnmh0u6df3,-2987093.449053549,4940375.581199508,2695481.9415066675,1
2025,4,1,5,19,40,861b20,ANA8441,B763,1300,1500,132.0,49.92,-736,3663,1018.4,3008,3008,54.14,25.029416,121.16075,8,186,1,8,1,3,perhour,wsqnmh6wfj76,-2987247.568913117,4940166.413879742,2695658.475517453,1
2025,4,1,5,19,45,861b20,ANA8441,B763,1250,1450,126.9,49.15,-736,3663,1018.4,3008,3008,54.14,25.031662,121.163635,8,186,1,8,1,3,perhour,wsqnmhusj242,-2987434.4855046608,4939913.75067597,2695878.331889,1
2025,4,1,5,19,50,861b20,ANA8441,B763,1175,1400,121.3,49.35,-736,3663,1018.4,3008,3008,54.14,25.033559,121.166088,8,186,1,8,1,3,perhour,wsqnmjnrn3xs,-2987592.6345566134,4939697.652145975,2696063.01922944,1
2025,4,1,5,19,55,861b20,ANA8441,B763,1125,1325,121.2,48.68,-736,3663,1018.4,3008,3008,54.14,25.035324,121.168315,8,186,1,8,1,3,perhour,wsqnmm8166sh,-2987730.92564787,4939492.736617444,2696231.178525636,1
2025,4,1,5,20,0,861b20,ANA8441,B763,1075,1275,124.0,48.6,-736,3663,1018.4,3008,3008,54.14,25.037201,121.170654,8,186,1,8,1,3,perhour,wsqnmmcu2bs1,-2987879.70324328,4939283.370370992,2696413.84308658,1
2025,4,1,5,20,5,861b20,ANA8441,B763,1025,1225,125.5,49.2,-736,3663,1018.4,3008,3008,54.14,25.039124,121.173096,8,186,1,8,1,3,perhour,wsqnmq5x3z10,-2988036.2240082617,4939066.771353003,2696601.138378404,1
2025,4,1,5,20,10,861b20,ANA8441,B763,950,1150,123.3,48.95,-736,3663,1017.6,3008,3008,54.14,25.041054,121.175572,8,186,1,8,1,3,perhour,wsqnmqt6eqz3,-2988191.914996981,4938842.200898047,2696785.9096486447,1
2025,4,1,5,20,15,861b20,ANA8441,B763,925,1125,121.9,48.99,-736,3663,1018.4,3008,3008,54.14,25.042311,121.177075,8,186,1,8,1,3,perhour,wsqnmqy6n905,-2988287.268090032,4938707.285056272,2696909.3246313534,1
2025,4,1,5,22,10,71c095,TWB687,B738,3875,4075,179.9,81.69,0,7177,1018.4,4000,4000,80.16,24.884731,120.98357,8,186,1,8,1,3,perhour,wsqj941s1d06,-2975817.785367128,4955810.956770695,2681401.711843501,38
2025,4,1,5,22,15,71c095,TWB687,B738,3875,4075,180.0,81.37,32,7177,1018.4,4000,4000,80.16,24.885406,120.988363,8,186,1,8,1,3,perhour,wsqj94jpcpyj,-2976216.08202362,4955534.920316565,2681469.812968274,38
2025,4,1,5,22,20,71c095,TWB687,B738,3875,4075,180.7,80.12,-32,7177,1018.4,4000,4000,80.16,24.886139,120.992889,8,186,1,8,1,3,perhour,wsqj962k68t1,-2976589.863444132,4955270.395319315,2681543.765323744,38
2025,4,1,5,22,25,71c095,TWB687,B738,3875,4075,180.4,73.57,-32,7177,1018.4,4000,4000,54.14,24.887245,120.997251,8,186,1,8,1,3,perhour,wsqj96ed8q9x,-2976940.4475907106,4954999.397873245,2681655.348811111,38
2025,4,1,5,22,30,71c095,TWB687,B738,3875,4075,178.9,64.15,-32,7177,1018.4,4000,4000,54.14,24.889069,121.001638,8,186,1,8,1,3,perhour,wsqj96ytqd8z,-2977275.8588585486,4954698.268574408,2681839.368582109,38
2025,4,1,5,22,35,71c095,TWB687,B738,3875,4075,179.1,60.57,-32,7177,1018.4,4000,4000,54.14,24.890808,121.005046,8,186,1,8,1,3,perhour,wsqj9e1pmyvv,-2977528.6329150954,4954451.399350236,2682014.8103394737,38
2025,4,1,5,22,40,71c095,TWB687,B738,3875,4075,180.3,57.46,-32,7177,1018.4,4000,4000,54.14,24.893111,121.009118,8,186,1,8,1,3,perhour,wsqj9eshuu4r,-2977825.1973323748,4954147.373733951,2682247.148323666,38
2025,4,1,5,22,45,71c095,TWB687,B738,3875,4075,180.0,55.87,0,7177,1018.4,4000,4000,54.14,24.895569,121.013184,8,186,1,8,1,3,perhour,wsqj9sp55w6j,-2978117.471025008,4953837.415399317,2682495.1186905187,38
2025,4,1,5,22,50,71c095,TWB687,B738,3875,4075,179.8,54.28,0,7177,1018.4,4000,4000,54.14,24.897999,121.016892,8,186,1,8,1,3,perhour,wsqj9u9c3gqv,-2978379.434726292,4953547.164829692,2682740.2594810133,38
2025,4,1,5,22,55,71c095,TWB687,B738,3875,4075,179.8,52.68,0,7177,1018.4,4000,4000,54.14,24.90028,121.02026,8,186,1,8,1,3,perhour,wsqj9uuq8kw7,-2978615.570338876,4953280.547068783,2682970.364614157,38
2025,4,1,5,23,0,71c095,TWB687,B738,3875,4075,179.1,50.89,-32,7177,1018.4,4000,4000,54.14,24.903073,121.024095,8,186,1,8,1,3,perhour,wsqj9vrncv3b,-2978879.6925587,4952969.083390798,2683252.1140342625,38
2025,4,1,5,23,5,71c095,TWB687,B738,3875,4075,178.6,49.09,0,7177,1018.4,4000,4000,54.14,24.905685,121.027374,8,186,1,8,1,3,perhour,wsqjdjcqnhnv,-2979100.0881114765,4952693.768691702,2683515.598950305,38
2025,4,1,5,23,10,71c095,TWB687,B738,3875,4075,178.4,47.73,64,7177,1018.4,4000,4000,54.14,24.908569,121.030884,8,186,1,8,1,3,perhour,wsqjdnknbjb1,-2979333.854549285,4952395.505475861,2683806.515327071,38
2025,4,1,5,23,15,71c095,TWB687,B738,3875,4100,177.8,48.42,0,7177,1018.4,4000,4000,54.14,24.91122,121.034097,8,186,1,8,1,3,perhour,wsqjdnyq6ggz,-2979551.1084664427,4952127.939127602,2684077.132052709,38
2025,4,1,5,23,20,71c095,TWB687,B738,3875,4075,176.6,49.36,-96,7177,1018.4,4000,2496,54.14,24.914108,121.037699,8,186,1,8,1,3,perhour,wsqjdr2zny3g,-2979789.103356754,4951818.765566228,2684365.2291995487,38
2025,4,1,5,23,25,71c095,TWB687,B738,3875,4075,176.6,49.36,-64,7177,1018.4,4000,2496,54.14,24.916489,121.040802,8,186,1,8,1,3,perhour,wsqjdrgjp45w,-2979999.7531296,4951561.797892049,2684605.390785884,38
2025,4,1,5,23,30,71c095,TWB687,B738,3875,4075,177.7,47.96,96,7177,1018.4,4000,2496,54.14,24.919327,121.044261,8,186,1,8,1,3,perhour,wsqjf2mtxenz,-2980230.099224376,4951267.948473495,2684891.642008886,38
2025,4,1,5,23,35,71c095,TWB687,B738,3900,4100,177.0,47.75,96,7177,1018.4,4000,2496,54.14,24.922119,121.047618,8,186,1,8,1,3,perhour,wsqjf8bjvgty,-2980456.275394143,4950987.150452341,2685176.45803392,38
2025,4,1,5,23,40,71c095,TWB687,B738,3900,4100,175.6,48.23,-128,7177,1018.4,4000,2496,54.14,24.924957,121.051076,8,186,1,8,1,3,perhour,wsqjf96wqs8r,-2980686.472246776,4950693.309423142,2685462.696530729,38
2025,4,1,5,23,45,71c095,TWB687,B738,3875,4075,175.6,48.23,-64,7177,1018.4,4000,2496,54.14,24.927704,121.054484,8,186,1,8,1,3,perhour,wsqjf9vnmuvd,-2980910.952965687,4950399.782360001,2685736.53892788,38
2025,4,1,5,23,50,71c095,TWB687,B738,3875,4075,176.4,48.45,-64,7177,1018.4,3008,2496,54.14,24.930492,121.057935,8,186,1,8,1,3,perhour,wsqjfdrwwkdc,-2981141.69090892,4950108.270536902,2686017.7214456177,38
2025,4,1,5,23,55,71c095,TWB687,B738,3825,4050,176.5,48.91,-416,7177,1018.4,3008,2496,54.14,24.93296,121.061044,8,186,1,8,1,3,perhour,wsqjffcvnb95,-2981347.027550001,4949841.465744413,2686263.412928467,38
2025,4,1,5,24,0,71c095,TWB687,B738,3750,3975,175.8,49.15,-832,7177,1018.4,3008,2496,54.14,24.935892,121.064776,8,186,1,8,1,3,perhour,wsqjfgkwjepv,-2981587.7998303184,4949511.750754651,2686549.467501156,38
2025,4,1,5,24,5,71c095,TWB687,B738,3700,3925,175.8,49.15,-832,7177,1018.4,3008,2496,54.14,24.938416,121.067963,8,186,1,8,1,3,perhour,wsqjfgzhb18q,-2981794.8967168205,4949232.6829253165,2686797.580705849,38
2025,4,1,5,24,10,71c095,TWB687,B738,3600,3825,175.2,49.4,-992,7177,1018.4,3008,2496,54.14,24.940967,121.071202,8,186,1,8,1,3,perhour,wsqjgh37empr,-2981998.672402532,4948937.971166683,2687041.983796248,38
2025,4,1,5,24,15,71c095,TWB687,B738,3525,3750,175.0,48.48,-960,7177,1018.4,3008,2496,54.14,24.943853,121.074829,8,186,1,8,1,3,perhour,wsqjghgurzpy,-2982231.386756655,4948615.508374697,2687323.37439429,38
2025,4,1,5,24,20,71c095,TWB687,B738,3450,3675,174.4,49.18,-960,7177,1018.4,3008,2496,54.14,24.946506,121.078146,8,186,1,8,1,3,perhour,wsqjgjq7vmc2,-2982442.934119309,4948318.52148813,2687581.2607645853,38
2025,4,1,5,24,25,71c095,TWB687,B738,3375,3600,174.4,49.18,-992,7177,1018.4,3008,2496,54.14,24.948787,121.081048,8,186,1,8,1,3,perhour,wsqjgmb90yvp,-2982627.6210673205,4948058.066138482,2687801.6284598853,38
2025,4,1,5,24,30,71c095,TWB687,B738,3275,3500,174.3,48.72,-992,7177,1018.4,3008,2496,54.14,24.951828,121.084798,8,186,1,8,1,3,perhour,wsqjgq76bmc7,-2982863.537629997,4947716.997799615,2688095.409248795,38
2025,4,1,5,24,35,71c095,TWB687,B738,3225,3450,172.4,49.47,-992,7177,1018.4,3008,2496,54.14,24.954374,121.088044,8,186,1,8,1,3,perhour,wsqjgqv9gbmx,-2983075.0224713674,4947433.87026964,2688345.698178463,38
2025,4,1,5,31,5,899059,TTW285,A20N,30025,31500,416.3,222.08,0,3624,1013.6,30016,9008,0.0,24.841873,121.097412,8,186,1,9,2,3,perhour,wsqj7dk6qhz0,-2990611.764137623,4958100.110792681,2680588.786255867,0
2025,4,1,5,31,10,899059,TTW285,A20N,30025,31500,418.2,220.93,0,3624,1013.6,30016,9008,0.0,24.835052,121.0908,8,186,1,9,2,3,perhour,wsqj73pdsjhz,-2990204.3453230946,4958718.442153564,2679899.4492514944,0
2025,4,1,5,31,15,899059,TTW285,A20N,30025,31500,419.6,219.88,0,3624,1013.6,30016,9008,0.0,24.826584,121.082967,8,186,1,9,2,3,perhour,wsqj5r9cmdsn,-2989730.85496922,4959466.343623132,2679043.6119548064,0
2025,4,1,5,31,20,899059,TTW285,A20N,30025,31500,420.4,218.72,32,3624,1013.6,30016,9008,0.0,24.819232,121.076487,8,186,1,9,2,3,perhour,wsqj5njnw8hj,-2989347.354484543,4960098.829836526,2678300.518226444,0
2025,4,1,5,31,25,899059,TTW285,A20N,30025,31500,422.0,217.68,0,3624,1013.6,30016,9008,0.0,24.812622,121.070787,8,186,1,9,2,3,perhour,wsqj5hcpczcz,-2989013.3368879114,4960660.819291032,2677632.383524381,0
2025,4,1,5,31,30,899059,TTW285,A20N,30025,31500,423.8,216.65,0,3624,1013.6,30016,9008,0.0,24.803787,121.063436,8,186,1,9,2,3,perhour,wsqj4g7sw908,-2988589.8742107945,4961397.887920739,2676739.2915526484,0
2025,4,1,5,31,35,899059,TTW285,A20N,30025,31500,425.1,215.52,-32,3624,1013.6,30016,9008,0.0,24.795959,121.057281,8,186,1,9,2,3,perhour,wsqj49znzjg0,-2988245.517588512,4962032.146628421,2675947.9396803947,0
2025,4,1,5,31,40,899059,TTW285,A20N,30025,31500,427.2,214.51,0,3624,1013.6,30016,9008,0.0,24.788229,121.051405,8,186,1,9,2,3,perhour,wsqj48dcyhv9,-2987922.8087699134,4962647.826437778,2675166.445854604,0
2025,4,1,5,31,45,899059,TTW285,A20N,30025,31500,428.0,213.47,0,3624,1013.6,30016,9008,0.0,24.780075,121.04538,8,186,1,9,2,3,perhour,wsqhfrnd3uc1,-2987597.2499971786,4963288.1272252025,2674342.033359998,0
2025,4,1,5,31,50,899059,TTW285,A20N,30025,31500,430.0,212.17,0,3624,1013.6,30016,9008,0.0,24.770691,121.038818,8,186,1,9,2,3,perhour,wsqhfm3g8zkp,-2987254.5976226525,4964005.486594107,2673393.1943295165,0
2025,4,1,5,31,55,899059,TTW285,A20N,30025,31500,431.7,211.26,0,3624,1013.6,30016,9008,0.0,24.763412,121.033885,8,186,1,9,2,3,perhour,wsqhfhn1mftf,-2987002.2729014554,4964553.642237097,2672657.147573057,0
2025,4,1,5,32,0,899059,TTW285,A20N,30025,31500,432.9,210.24,0,3624,1013.6,30016,9008,0.0,24.754525,121.028085,8,186,1,9,2,3,perhour,wsqhf43vwccj,-2986713.347026671,4965211.161704778,2671758.442639693,0
2025,4,1,5,32,5,899059,TTW285,A20N,30025,31500,433.3,210.06,0,3624,1013.6,30016,10000,0.0,24.745121,121.022178,8,186,1,9,2,3,perhour,wsqhcbtwv0uk,-2986427.393365682,4965894.784046318,2670807.385675364,0
2025,4,1,5,32,10,899059,TTW285,A20N,30025,31500,433.3,210.06,0,3624,1013.6,30016,10000,0.0,24.73609,121.016425,8,186,1,9,2,3,perhour,wsqh9z16pj6s,-2986145.643048908,4966555.344283515,2669893.9836836825,0
2025,4,1,5,32,15,899059,TTW285,A20N,30025,31500,433.3,210.06,0,3624,1013.6,30016,10000,0.0,24.727158,121.010742,8,186,1,9,2,3,perhour,wsqh9tmq4sm4,-2985867.408677428,4967208.174147667,2668990.529379972,0
2025,4,1,5,32,20,899059,TTW285,A20N,30025,31500,433.3,210.06,0,3624,1013.6,30016,10000,0.0,24.718643,121.005351,8,186,1,9,2,3,perhour,wsqh9eckt113,-2985604.316752508,4967829.017233175,2668129.19341742,0
2025,4,1,5,32,25,899059,TTW285,A20N,30025,31500,432.4,210.12,0,3624,1013.6,30016,10000,0.0,24.709946,120.999908,8,186,1,9,2,3,perhour,wsqh96m3y5yc,-2985340.922946289,4968459.716857228,2667249.3863886506,0
2025,4,1,5,32,30,899059,TTW285,A20N,30025,31500,432.4,210.12,0,3624,1013.6,30016,10000,0.0,24.701362,120.994453,8,186,1,9,2,3,perhour,wsqh929rz5e5,-2985073.618768387,4969086.414143296,2666380.9504178083,0
2025,4,1,5,32,35,899059,TTW285,A20N,30025,31500,431.9,210.01,0,3624,1013.6,30016,10000,0.0,24.692704,120.98896,8,186,1,9,2,3,perhour,wsqh3pjmrjek,-2984804.6317978883,4969717.924863725,2665504.967304976,0
2025,4,1,5,32,40,899059,TTW285,A20N,30025,31500,431.9,210.01,0,3624,1013.6,30016,10000,0.0,24.683945,120.983429,8,186,1,9,2,3,perhour,wsqh3j96qhz5,-2984534.6046161423,4970355.322552536,2664618.7034665747,0
2025,4,1,5,32,45,899059,TTW285,A20N,30025,31525,431.9,210.01,-32,3624,1013.6,30016,10000,0.0,24.675476,120.978038,8,186,1,9,2,3,perhour,wsqh2uj90d57,-2984273.1832766025,4970979.683498849,2663764.904731574,0
2025,4,1,5,32,50,899059,TTW285,A20N,30000,31500,431.0,210.07,-32,3624,1013.6,30016,10000,0.0,24.666541,120.972376,8,186,1,9,2,3,perhour,wsqh2f3mh8t2,-2983992.109671988,4971624.740426063,2662857.5258996207,0
2025,4,1,5,32,55,899059,TTW285,A20N,30000,31475,431.0,210.07,-32,3624,1013.6,30016,10000,0.0,24.658493,120.967306,8,186,1,9,2,3,perhour,wsqh28vwns2b,-2983741.034887055,4972203.503146465,2662039.8556682733,0
2025,4,1,5,33,0,899059,TTW285,A20N,30000,31500,431.0,210.07,-32,3624,1013.6,30016,10000,0.0,24.64941,120.961546,8,186,1,9,2,3,perhour,wsqh0x390r1f,-2983461.792529968,4972871.190437608,2661123.7343030414,0
2025,4,1,5,36,25,899059,TTW285,A20N,29000,30475,439.0,208.43,-768,3624,1013.6,28000,4000,0.0,24.293425,120.738606,8,186,1,9,2,3,perhour,wsmf5qrpmqtu,-2972337.64047484,4998312.211401256,2624913.1232418814,0
2025,4,1,5,36,30,899059,TTW285,A20N,28950,30425,439.4,208.55,-768,3624,1013.6,28000,4000,0.0,24.284115,120.733113,8,186,1,9,2,3,perhour,wsmf5kg1jrnh,-2972069.2655690988,4998951.763134205,2623961.889155616,0
2025,4,1,5,36,35,899059,TTW285,A20N,28875,30325,439.4,208.55,-768,3624,1013.6,28000,4000,0.0,24.275176,120.727775,8,186,1,9,2,3,perhour,wsmf55pm1hc9,-2971798.4641005704,4999556.594015554,2623041.985306993,0
2025,4,1,5,36,40,899059,TTW285,A20N,28825,30275,438.5,208.61,-768,3624,1013.6,28000,4000,0.0,24.26651,120.722605,8,186,1,9,2,3,perhour,wsmf51ed8t6d,-2971542.877678694,5000153.782962916,2622156.003738262,0
2025,4,1,5,36,45,899059,TTW285,A20N,28750,30200,438.5,208.61,-768,3624,1013.6,28000,4000,0.0,24.257584,120.717316,8,186,1,9,2,3,perhour,wsmcfzzwtm6u,-2971279.279752893,5000761.275152199,2621240.439612107,0
2025,4,1,5,36,50,899059,TTW285,A20N,28700,30150,438.5,208.61,-768,3624,1013.6,20000,4000,0.0,24.248409,120.711866,8,186,1,9,2,3,perhour,wsmcfy79nr51,-2971010.83183328,5001392.749531287,2620302.6667274283,0
2025,4,1,5,36,55,899059,TTW285,A20N,28625,30075,437.2,208.56,-768,3624,1013.6,20000,4000,0.0,24.239777,120.706736,8,186,1,9,2,3,perhour,wsmcfsxyyvcy,-2970753.9255421986,5001980.178497384,2619416.837625727,0
2025,4,1,5,37,0,899059,TTW285,A20N,28550,30000,437.2,208.56,-832,3624,1013.6,20000,4000,0.0,24.22998,120.700887,8,186,1,9,2,3,perhour,wsmcfdgtye8s,-2970461.274810211,5002650.541206472,2618412.656201366,0
2025,4,1,5,37,5,899059,TTW285,A20N,28475,29900,435.8,208.51,-992,3624,1013.6,20000,4000,0.0,24.221176,120.695645,8,186,1,9,2,3,perhour,wsmcf3rfs67y,-2970194.73099718,5003244.297352028,2617506.1201567,0
2025,4,1,5,37,10,899059,TTW285,A20N,28400,29825,433.6,208.52,-992,3624,1013.6,20000,4000,0.0,24.212402,120.69046,8,186,1,9,2,3,perhour,wsmcdrsp7wce,-2969935.8571676705,5003839.768687157,2616605.702706052,0
2025,4,1,5,37,15,899059,TTW285,A20N,28300,29725,431.4,208.53,-1024,3624,1013.6,20000,4000,0.0,24.20343,120.68517,8,186,1,9,2,3,perhour,wsmcdq070q35,-2969668.7237458955,5004442.353059635,2615681.996445669,0
2025,4,1,5,37,20,899059,TTW285,A20N,28225,29650,429.1,208.54,-1120,3624,1013.6,20000,4000,0.0,24.195107,120.680254,8,186,1,9,2,3,perhour,wsmcdhsdtwz7,-2969422.534020648,5005005.926923701,2614827.2773745125,0
2025,4,1,5,37,25,899059,TTW285,A20N,28100,29525,429.1,208.54,-1504,3624,1013.6,20000,4000,0.0,24.186813,120.675354,8,186,1,9,2,3,perhour,wsmcd5147s9z,-2969169.8357401025,5005555.46350537,2613969.2108942764,0
2025,4,1,5,41,10,899051,CAL119,B738,2850,3050,169.0,81.15,-960,3266,1018.4,2016,2496,80.16,24.971466,121.039988,8,186,1,9,2,3,perhour,wsqn43ftk4ss,-2978453.7414764166,4949152.09388927,2690017.5089666457,39
2025,4,1,5,41,15,899051,CAL119,B738,2775,2975,167.7,81.77,-832,3266,1018.4,2016,2496,80.16,24.972017,121.043943,8,186,1,9,2,3,perhour,wsqn46j8833e,-2978771.335816936,4948906.566970452,2690063.406933395,39
2025,4,1,5,41,20,899051,CAL119,B738,2725,2925,166.7,81.72,-640,3266,1018.4,2016,2496,80.16,24.972576,121.048348,8,186,1,9,2,3,perhour,wsqn4d0eycw6,-2979131.145824099,4948643.21779953,2690113.3278044383,39
2025,4,1,5,41,25,899051,CAL119,B738,2675,2875,165.7,81.67,-608,3266,1018.4,2016,2496,80.16,24.97316,121.052551,8,186,1,9,2,3,perhour,wsqn4d5z0ykn,-2979472.8813950354,4948389.340957223,2690165.7684674733,39
2025,4,1,5,41,30,899051,CAL119,B738,2625,2825,163.8,81.57,-544,3266,1018.4,2016,2496,80.16,24.973693,121.056691,8,186,1,9,2,3,perhour,wsqn4dqf33g3,-2979810.390092705,4948140.768039488,2690213.0671575926,39
2025,4,1,5,41,35,899051,CAL119,B738,2600,2800,161.6,81.82,-544,3266,1018.4,2016,2496,80.16,24.974205,121.060578,8,186,1,9,2,3,perhour,wsqn4f3t7cjx,-2980130.1025038618,4947912.092984927,2690261.465561235,39
2025,4,1,5,41,40,899051,CAL119,B738,2550,2750,159.8,81.36,-544,3266,1018.4,2016,2496,80.16,24.974764,121.064776,8,186,1,9,2,3,perhour,wsqn4fs8t9ry,-2980471.9501753715,4947659.411883547,2690311.3844306623,39
2025,4,1,5,41,45,899051,CAL119,B738,2500,2700,159.8,81.36,-544,3266,1018.4,2016,2496,80.16,24.975322,121.068714,8,186,1,9,2,3,perhour,wsqn4fxec92n,-2980791.350181076,4947420.273560124,2690361.201964359,39
2025,4,1,5,41,50,899051,CAL119,B738,2450,2650,158.8,81.31,-576,3266,1018.4,2016,2496,80.16,24.975881,121.072704,8,186,1,9,2,3,perhour,wsqn54drn3xm,-2981115.196858452,4947178.368550926,2690411.119783179,39
2025,4,1,5,41,55,899051,CAL119,B738,2400,2600,158.8,81.31,-544,3266,1018.4,2016,2496,80.16,24.97641,121.076508,8,186,1,9,2,3,perhour,wsqn54v4ph7c,-2981423.691920549,4946947.3272631485,2690458.012815549,39
2025,4,1,5,42,0,899051,CAL119,B738,2350,2550,159.0,80.95,-544,3266,1018.4,2016,2496,80.16,24.977045,121.080996,8,186,1,9,2,3,perhour,wsqn56bmzdwk,-2981788.6535257087,4946676.407085753,2690515.591010123,39
2025,4,1,5,42,5,899051,CAL119,B738,2325,2525,158.8,81.31,-512,3266,1018.4,2016,2496,80.16,24.977557,121.084675,8,186,1,9,2,3,perhour,wsqn5750v6je,-2982090.2970123,4946458.428318869,2690563.9869241635,39
